LBRRY_CD,LBRRY_NM,LBRRY_ADDR,LBRRY_LA,LBRRY_LO,ONE_AREA_NM,TWO_AREA_NM,LBRRY_NO,API_LBRRY_NO,TEL_NO,FAX_NO,HMPG_VALUE,OPNNG_TIME,CLOSEDON_DC,LBRRY_TY_CD,LBRRY_TY_NM,FOND_MBY_VALUE,OPNNG_YEAR,ZIP_NO,X_CRDNT_VALUE,Y_CRDNT_VALUE,MUMM_LON_YEAR,BSNS_PARTCPTN_YEAR,MASTR_LBRRY_CD,LBRRY_NCM_NM,ETC_LBRRY_CD,AREA_CD,ETC_LBRRY_ADDR,ETC_LBRRY_NM,TWO_ETC_LBRRY_NM,REPRSNT_AT,ONE_AREA_CD,TWO_AREA_CD,WETHR_AREA_CD
4104,안성부영작은도서관,"경기도 안성시 공도읍 만수로 31, 부영아파트 관리사무소 2층",37.0081396,127.183659,경기도,안성시,141291,141291,031-618-0089,-,http://www.apl.go.kr/,-,"매주 월요일, 일요일 / 법정공휴일",2,작은,공립,2001,17549,971856.18277374,1890007.07397093,2001,2015,4100,부영작은,5,7,경기도 안성시 공도읍 만정리 707-1 부영아파트 관리사무소2층,부영아파트작은도서관,부영도서관,N,경기도,안성시,이천
4105,안성죽산작은도서관,경기도 안성시 죽산면 중부길 41,37.0770255,127.423944,경기도,안성시,141295,141295,031-677-7941,-,http://www.apl.go.kr/,-,매주 일요일 / 법정공휴일,2,작은,공립,2009,17519,993239.667888621,1897604.80458183,2009,2015,4100,죽산작은,6,7,경기도 안성시 죽산면 죽산리 471-6,죽산작은도서관,죽산도서관,N,경기도,안성시,이천
4106,안성풍림작은도서관,"경기도 안성시 공도읍 서동대로 4081, 주은풍림아파트 상가동",36.9989,127.159,경기도,안성시,141293,141293,031-618-0062,-,http://www.apl.go.kr/,-,매주 일요일 / 법정공휴일,2,작은,공립,2003,17552,969658.674212872,1888989.66460763,2003,2015,4100,풍림작은,7,7,경기도 안성시 공도읍 용두리 752,주은풍림아파트작은도서관,풍림도서관,N,경기도,안성시,이천
4107,안성태산작은도서관,"경기도 안성시 공도읍 벚꽃길 36, 태산아파트 관리사무소 3층",37.0009401,127.153541,경기도,안성시,141213,141213,031-618-0084,-,http://www.apl.go.kr/,-,매주 일요일 / 법정공휴일,2,작은,공립,2005,17552,969173.768024718,1889217.73434526,2005,2015,4100,태산작은,8,7,경기도 안성시 공도읍 용두리 683 태산아파트 관리사무소 3층,태산아파트 작은도서관,태산도서관,N,경기도,안성시,이천
4108,안성삼죽작은도서관,경기도 안성시 삼죽면 삼죽로 112,37.0725486,127.374635,경기도,안성시,141296,141296,031-671-7940,-,http://www.apl.go.kr/,-,매주 일요일 / 법정공휴일,2,작은,공립,2010,17514,988856.119466907,1897112.80552672,2010,2015,4100,삼죽작은,9,7,경기도 안성시 삼죽면 내강리 46-2,삼죽작은도서관,삼죽도서관,N,경기도,안성시,이천
4109,안성시립공도도서관,경기도 안성시 공도읍 공도5로 26,37.0033824,127.172642,경기도,안성시,141290,141290,031-678-3210,031-678-3229,http://www.apl.go.kr/,"어린이자료실 09:00~18:00, 종합자료실 09:00~22:00, 열람실 08:00~24:00","매주 금요일 / 일요일을 제외한 법정공휴일(단, 일요일과 공휴일이 겹칠시에는 휴관)",1,공공,지자체,2010,17560,970874.218787292,1889482.65354599,2010,2015,4100,공도,10,7,경기도 안성시 공도읍 만정리 788-2,안성시립공도도서관,공도도서관,N,경기도,안성시,이천
4110,안성시립진사도서관,경기도 안성시 공도읍 진사2길 70,36.9941373,127.144458,경기도,안성시,141547,141547,031-678-4090,031-678-5847,http://www.apl.go.kr/,"종합자료실, 열람실 9:00 ~ 22:00, 어린이자료실 09:00 ~ 18:00","매주 월요일 / 일요일을 제외한 법정공휴일(단, 일요일과 공휴일이 겹칠시에는 휴관)",1,공공,지자체,2014,17563,968362.785988752,1888466.05352226,2014,2015,4100,진사,11,7,경기도 안성시 공도읍 진사리 354-16,안성시립 진사도서관,진사도서관,N,경기도,안성시,이천
4800,천안시중앙도서관,충청남도 천안시 동남구 중앙로 118,36.8091134,127.1534079,충청남도,천안시 동남구,144016,144016,041-521-3722,041-521-3729,http://www.cheonan.go.kr/lib.do,-,임시휴관,1,공공,지자체,1990,31127,969084.626498064491898,1867938.04939135,1990,2015,4800,중앙,MA,3,충청남도 천안시 동남구 원성1동 261-38,천안시중앙도서관,천안중앙도서관,Y,충청남도,천안시 동남구,천안
4801,천안시아우내도서관,충청남도 천안시 동남구 병천면 병천2로 57,36.7669174,127.303245,충청남도,천안시 동남구,144047,144047,041-521-3723,041-521-2889,http://www.cheonan.go.kr/lib.do,매일 08:00 ~ 22:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일",1,공공,지자체,2007,31254,982440.213015241,1863219.29944343,2007,2015,4800,아우내,BC,3,충청남도 천안시 동남구 병천면 병천리 360-1,천안시중앙도서관아우내분관,천안중앙도서관 아우내분관,N,충청남도,천안시 동남구,천안
4803,천안시성거도서관,충청남도 천안시 서북구 성거읍 천흥3길 3,36.8714745,127.200706,충청남도,천안시 서북구,144036,144036,041-521-3734,041-521-3859,http://www.cheonan.go.kr/lib.do,매일 08:00 ~ 22:00,"매월 둘째주, 넷째주 월요일 / 법정공휴일",1,공공,지자체,1998,31044,973325.208120827,1874841.5616161,1998,2015,4800,성거,BR,3,충청남도 천안시 서북구 성거읍 천흥리 434,성거도서관,천안성거도서관,N,충청남도,천안시 서북구,천안
4805,천안시두정도서관,충청남도 천안시 서북구 부성3길 9,36.8344397,127.134763,충청남도,천안시 서북구,144071,144071,041-521-3733,041-521-3909,http://www.cheonan.go.kr/lib.do,매일 08:00 ~ 22:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일",1,공공,지자체,2010,31100,967432.263295043,1870753.69982715,2010,2015,4800,두정,DJ,3,충청남도 천안시 서북구 두정동 985,두정도서관,천안두정도서관,N,충청남도,천안시 서북구,천안
4806,천안시도솔도서관,충청남도 천안시 서북구 번영로 156,36.815021,127.114115,충청남도,천안시 서북구,144061,144061,041-521-3735,041-521-3919,http://www.cheonan.go.kr/lib.do,매일 08:00 ~ 22:00,"매월 두번째, 네번째 월요일 / 법정공휴일",1,공공,지자체,2008,31162,965582.402917391,1868606.80529742,2008,2015,4800,도솔,DS,3,충청남도 천안시 서북구 불당동 234-1,천안시중앙도서관 도솔분관,천안도솔도서관,N,충청남도,천안시 서북구,천안
4819,천안시신방도서관,충청남도 천안시 동남구 통정4로 7,36.7744613,127.130942,충청남도,천안시 동남구,144142,144142,041-521-3724,041-521-3959,http://www.cheonan.go.kr/lib.do,매일 08:00 ~ 22:00,"매월 둘째주, 넷째주 월요일 / 법정공휴일",1,공공,지자체,2013,31208,967065.872980004,1864101.5899863,2013,2015,4800,신방,SC,3,충청남도 천안시 동남구 신방동 1521,신방도서관,신방도서관,N,충청남도,천안시 동남구,천안
4824,천안시쌍용도서관,충청남도 천안시 서북구 월봉4로 153,36.8004226,127.114543,충청남도,천안시 서북구,144039,144039,041-521-3731,041-521-3739,http://www.cheonan.go.kr/lib.do,매일 08:00 ~ 22:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일",1,공공,지자체,2002,31170,965614.049608152,1866987.24543652,2002,2015,4800,쌍용,SY,3,충청남도 천안시 서북구 쌍용동 121-2,천안시중앙도서관쌍용분관,쌍용도서관,N,충청남도,천안시 서북구,천안
4000,군포시중앙도서관,경기도 군포시 수리산로 79,37.3551341,126.9157442,경기도,군포시,141135,141135,031-390-8866,031-390-8867,https://www.gunpolib.go.kr/,"월~목 09:00~22:00, 토~일 09:00~18:00","매주 금요일 / 법정공휴일, 신정, 구정, 추석연휴는 전체 휴관",1,공공,지자체,2008,15867,948257.745265789795667,1928614.79038537,2008,2015,4000,중앙,6,7,경기도 군포시 산본동 1152,군포시립중앙도서관,군포중앙도서관,Y,경기도,군포시,수원
5100,느티나무도서관,경기도 용인시 수지구 수풍로116번길 22,37.3340177,127.096092,경기도,용인시 수지구,141083,141083,031-262-3494,031-262-6124,http://www.neutinamu.org/,"화,수,금,토 오전 10시 ~ 오후 9시 / 일요일 오후 1시 ~ 오후 6시","매주 월요일, 목요일 / 법정공휴일",1,공공,사립,2007,16828,964219.587761852,1926188.55642087,2007,2015,5100,느티나무,141083,7,경기도 용인시 수지구 동천동 882-3,느티나무도서관,느티나무도서관,Y,경기도,용인시 수지구,수원
1600,수원시립선경도서관,경기도 수원시 팔달구 신풍로23번길 68,37.2839131,127.010475,경기도,수원시 팔달구,141025,141025,031-228-4728,031-228-3746,https://www.suwonlib.go.kr/sk/,평일 9:00 ~ 21:00 / 토일 09:00~18:00,매주 월요일 / 법정공휴일,1,공공,지자체,1995,16258,956606.327677658,1920665.80838564,1995,2015,1600,선경,MA,7,경기도 수원시 팔달구 신풍동 123-69,수원선경도서관,수원선경도서관,Y,경기도,수원시 팔달구,수원
1601,수원시립중앙도서관,경기도 수원시 팔달구 팔달산로 318,37.2735905,127.012107,경기도,수원시 팔달구,141024,141024,031-228-4788,031-228-3745,https://www.suwonlib.go.kr/ct/,"열람실(09:00~21:00), 자료실(평일 09:00~21:00 / 토·일요일 09:00~18:00)",매주 금요일 / 국가지정 공휴일,1,공공,지자체,1980,16462,956745.089709228,1919519.87614558,1980,2015,1600,중앙,MB,7,경기도 수원시 팔달구 교동 산3-3,수원시선경도서관중앙분관,중앙도서관,N,경기도,수원시 팔달구,수원
1602,수원시립영통도서관,경기도 수원시 영통구 청명로 151,37.2571838,127.072096,경기도,수원시 영통구,141061,141061,"031-228-4758, ",031-228-3756,https://www.suwonlib.go.kr/yt/,08:00 ~ 22:00,매주 월요일 / 국가지정 공휴일,1,공공,지자체,1999,16703,962055.3048928,1917673.99022263,1999,2015,1600,영통,MC,7,경기도 수원시 영통구 영통동 961-1,수원시 선경도서관 영통분관,영통도서관,N,경기도,수원시 영통구,수원
1606,수원시립서수원지식정보도서관,경기도 수원시 권선구 탑동로57번길 35,37.2732139,126.97201,경기도,수원시 권선구,141093,141093,031-228-4747,031-228-3758,https://www.suwonlib.go.kr/seo/,-,"매주 둘째주, 넷째주 월요일 / 국가지정 공휴일",1,공공,지자체,2006,16603,953189.968784427,1919497.18293071,2006,2015,1600,서수원,MG,7,경기도 수원시 권선구 탑동 746-1,수원시서수원지식정보도서관,서수원도서관,N,경기도,수원시 권선구,수원
1607,수원시립북수원지식정보도서관,경기도 수원시 장안구 만석로 65,37.2976867,126.9883,경기도,수원시 장안구,141092,141092,031-228-4779,031-228-3761,https://www.suwonlib.go.kr/buk/,-,"매주 첫째주, 셋째주 월요일 / 국가지정 공휴일",1,공공,지자체,2006,16328,954648.891577167,1922204.25442275,2006,2015,1600,북수원,MH,7,경기도 수원시 장안구 정자동 869-1,수원시북수원지식정보도서관,북수원도서관,N,경기도,수원시 장안구,수원
1608,수원시립태장마루도서관,경기도 수원시 영통구 태장로 46,37.2388399,127.051017,경기도,수원시 영통구,141301,141301,031-228-4828,031-228-3757,https://www.suwonlib.go.kr/tm/,07:00 ~ 23:00,매주 금요일 / 국가지정 공휴일,1,공공,지자체,2011,16686,960176.446864286,1915647.59907976,2011,2015,1600,태장,MI,7,경기도 수원시 영통구 망포동 234-44,태장마루도서관,태장마루도서관,N,경기도,수원시 영통구,수원
1615,수원시립희망샘도서관,경기도 수원시 매송고색로 620,37.2477413,126.9728911,경기도,수원시 권선구,141107,141107,031-291-6942,031-291-6944,https://www.suwonlib.go.kr/swhope,"[희망샘] 평일 09:00~22:00, 토요일 09:00~20:00 [깊은샘] 월~토 09:00~18:00 *코로나19 및 사회적 거리두기로 인한 운영시간 변동가능",매주 일요일 / 법정공휴일,1,공공,지자체,,16641,953252.344544898,1916670.83218335,,2022,1600,희망샘,MO,7,,,,N,경기도,수원시 권선구,수원
1613,수원시립반달어린이도서관,경기도 수원시 영통구 반달로 45,37.2505935,127.0773347,경기도,수원시 영통구,141138,141138,031-201-8349,031-201-8310,https://www.suwonlib.go.kr/bandal/,월~금 13:00~18:00﻿,매주 일요일 / 법정공휴일,1,공공,지자체,,16705,962516.58772674,1916940.78242819,,2020,1600,반달어린이,MM,7,경기도 수원시 영통구 영통동 1012-5,반달어린이도서관,반달어린이도서관,N,경기도,수원시 영통구,수원
1611,수원시립한아름도서관,경기도 수원시 팔달구 권광로 293,37.2741231,127.0348936,경기도,수원시 팔달구,141064,141064,031-218-0322,-,https://www.suwonlib.go.kr/sycc,*청소년자료실 및 자유열람실 - 화~금: 09:00!21:00 - 토~일: 09:00~18:00 / *아동자료실 - 화~금: 09:00~18:00 -토~일: 09:00~18:00,매주 월요일 / 법정공휴일,1,공공,지자체,,16486,958765.573781803,1919568.78711836,,2022,1600,한아름,MK,7,,,,N,경기도,수원시 권선구,수원
1618,수원시립대추골도서관,경기도 수원시 장안구 수일로 164,37.3066694,127.008064,경기도,수원시 장안구,141537,141537,031-228-4543,031-228-3762,https://www.suwonlib.go.kr/dcg/,"월~목 09:00~21:00, 토·일 09:00~18:00",매주 금요일 / 국가지정 공휴일,1,공공,지자체,2014,16294,956405.738708888,1923191.49867197,2014,2015,1600,대추골,MT,7,경기도 수원시 장안구 조원동 198-14,대추골도서관,대추골도서관,N,경기도,수원시 장안구,수원
1619,수원시립한림도서관,경기도 수원시 권선구 동수원로25번길 32-52,37.2375562,127.024833,경기도,수원시 권선구,141542,141542,031-228-4855,031-228-3759,https://www.suwonlib.go.kr/hl/,"평일: 종합자료실(09시-21시), 어린이자료실(09시-18시) / 주말: 종합자료실(09시-18시), 어린이자료실(09시-18시)",매주 금요일 / 국가지정 공휴일,1,공공,지자체,2014,16666,957853.269614338,1915516.52152629,2014,2015,1600,한림,MU,7,경기도 수원시 권선구 권선동 220-22,한림도서관,한림도서관,N,경기도,수원시 권선구,수원
1620,수원시립창룡도서관,경기도 수원시 팔달구 월드컵로 381번길 36,37.2908387,127.027625,경기도,수원시 팔달구,141549,141549,031-228-4881,031-228-3760,https://www.suwonlib.go.kr/cy/,"평일 : 종합자료실(09시-22시), 어린이자료실(09시-18시) / 주말 : 종합자료실 및 어린이자료실 (09시-18시) / 자료실 내 개인학습 : 평일(07시~23시), 주말(07시~21시)",매주 금요일 / 법정공휴일,1,공공,지자체,2014,16232,958130.426925805,1921426.40152136,2014,2015,1600,창룡,MV,7,경기도 수원시 팔달구 우만동,창룡도서관,창룡도서관,N,경기도,수원시 팔달구,수원
1621,수원시립버드내도서관,경기도 수원시 권선구 세권로 94번길 29,37.2569221,127.01497,경기도,수원시 권선구,141550,141550,031-228-4866,031-228-3931,https://www.suwonlib.go.kr/bdn/,평일 : 07:00~23:00 / 토ㆍ일 : 07:00~21:00,매주 월요일 / 국가지정 공휴일,1,공공,지자체,2014,16578,956989.436232087,1917669.39035814,2014,2015,1600,버드내,MW,7,경기도 수원시 권선구 세류동 503-2,버드내도서관,버드내도서관,N,경기도,수원시 권선구,수원
1622,수원시립광교홍재도서관,경기도 수원시 영통구 대학로 88,37.3030711,127.047418,경기도,수원시 영통구,141551,141551,031-228-4639,031-228-3786,https://www.suwonlib.go.kr/gh/,"평일 09:00 ~ 21:00, 주말 09:00 ~ 18:00 (코로나19 방역지침에 따라 변경운영 될 수 있으니 홈페이지 공지사항을 참고해주시기 바랍니다)",매주 월요일 / 국가지정 공휴일,1,공공,지자체,2014,16224,959891.310821227,1922774.88113711,2014,2015,1600,광교,MX,7,경기도 수원시 영통구 이의동 1209,광교홍재도서관,광교홍재도서관,N,경기도,수원시 영통구,수원
1623,수원시립호매실도서관,경기도 수원시 권선구 칠보로 169,37.2663884,126.957947,경기도,수원시 권선구,141552,141552,031-228-4660,031-228-3785,https://www.suwonlib.go.kr/hms/,-,매주 월요일 / 법정공휴일,1,공공,지자체,2014,16400,951938.836656545,1918747.01540026,2014,2015,1600,호매실,MY,7,경기도 수원시 권선구 호매실동 1369,호매실도서관,호매실도서관,N,경기도,수원시 권선구,수원
1624,수원시립일월도서관,경기도 수원시 장안구 일월천로77,37.2868358,126.9780895,경기도,수원시 장안구,141557,141557,031-228-4890,031-228-3753,https://www.suwonlib.go.kr/iw/,-,매주 금요일 / 일요일을 제외한 국가지정 공휴일(일요일과 겹치는 경우 휴관),1,공공,지자체,2015,16416,953737.301570144,1921005.40219295,2015,2018,1600,일월,MZ,7,경기도 수원시 장안구 천천동,일월도서관,일월도서관,N,경기도,수원시 장안구,수원
